"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.925198546E2,2.237055302E-1,-8.080030680E-1,1.415203810E0
2.927711364E2,4.090615511E-1,-1.909486532E0,-2.374474525E0
2.930215636E2,3.376888335E-1,-8.133293986E-1,-2.232261658E0
2.932718993E2,-5.944175720E-1,5.155879855E-1,2.418150425E0
2.935221435E2,5.704491138E-1,5.491438508E-1,1.610679865E0
2.937722350E2,8.575379103E-2,5.848301649E-1,-9.768475294E-1
2.940235473E2,4.021373391E-1,-2.892192900E-1,-2.881540298E0
2.942736998E2,-9.890980721E-1,4.149205089E-1,5.273059011E-2
2.945240355E2,5.241101384E-1,-2.290318608E-1,3.323092461E0
2.947743407E2,-1.115331888E0,5.986786485E-1,1.068992853E0
2.950243712E2,-6.311691999E-1,-1.475391269E0,-2.116147757E0
2.952749205E2,-1.880191714E-1,-3.115898669E-1,-2.746251822E0
2.955250426E2,-1.773665249E-1,6.045376062E-1,1.750229478E0
2.957755614E2,4.090615511E-1,3.440804183E-1,1.839179039E0
2.960256835E2,3.355583176E-2,8.974853158E-1,5.438175201E-1
2.962769042E2,3.137203753E-1,-3.760383427E-1,-2.690858126E0
2.965285216E2,-7.542072535E-1,-4.420847595E-1,-9.235842824E-1
2.967785827E2,-3.515372798E-2,2.727077007E-1,2.148638487E0
2.970287658E2,-1.005077004E0,-6.322344542E-1,1.643170476E0
2.972789184E2,2.769687474E-1,-8.980179429E-1,-1.294828892E0
2.975289794E2,5.576659441E-1,-3.355582952E-1,-2.639192581E0
2.977805358E2,-4.340952635E-1,8.362326026E-1,4.894890189E-1
2.980305358E2,-1.736381054E-1,5.422195792E-1,2.897519350E0
2.982809020E2,-2.812298238E-1,9.731190801E-1,1.111070871E0
2.985315123E2,2.077265680E-1,-1.198422551E0,-2.225337505E0
2.987818786E2,-9.214537591E-2,-3.989415467E-1,-1.653290391E0
2.990324279E2,-9.539443254E-1,3.701793849E-1,1.805623293E0
2.992826415E2,-3.137203753E-1,-1.347559541E-1,1.416269064E0
2.995327025E2,5.534048676E-1,4.436826408E-1,-9.853696227E-1
2.997843505E2,7.403587699E-1,3.728425503E-2,-2.968359470E0
