"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.513375512E1,2.600310564E0,7.978830934E-1,-1.274588943E0
2.538518944E1,3.856257200E-1,-1.347559541E-1,4.735100567E-1
2.563622704E1,-2.499110460E0,-1.015197039E0,1.351287961E0
2.588702050E1,1.195759296E0,3.491404295E0,-3.154247999E0
2.613824120E1,1.288969994E0,1.933455020E-1,6.785734296E-1
2.638946190E1,-2.280198574E0,2.135855258E-1,9.038769007E-1
2.664043846E1,1.212270975E0,9.741843343E-1,-2.538525105E0
2.689178124E1,1.794438004E0,6.306365728E-1,3.067961633E-1
2.714300194E1,-2.041046619E0,-4.261057973E-1,2.150236368E0
2.739422264E1,1.143028736E0,-3.600593805E-1,-9.640643597E-1
2.764513817E1,1.957423449E0,4.293015897E-1,6.593986750E-1
2.789657250E1,-2.524676800E0,-1.232510924E0,1.408812284E0
2.814797631E1,-4.463458061E-1,-9.779127836E-1,-1.858886480E-1
2.839919701E1,1.878061295E0,1.154746652E0,3.920173049E-1
2.865044823E1,-2.175802708E0,5.608617067E-1,2.300971150E-1
2.890191307E1,1.187769845E-1,-1.670334697E0,-4.308994710E-1
2.915285912E1,7.456851006E-1,1.068460226E0,-1.232510924E0
2.940411034E1,-9.518138170E-1,-2.902845740E-1,-5.326322280E-3
2.965493431E1,-1.952097058E0,-1.951564431E0,6.024070382E-1
2.990609398E1,1.984587669E0,1.866876006E0,-3.749198198E0
3.015710106E1,4.953479767E-2,3.962783813E-1,4.149205089E-1
3.040832176E1,-1.636778831E0,-1.511077642E0,1.071123362E0
3.065945092E1,1.193628788E0,2.874616146E0,-3.082875252E0
3.091073265E1,6.753776670E-1,8.490157723E-1,4.756405652E-1
3.116183129E1,-2.288187981E0,-1.171790902E-2,1.187237263E0
3.141302147E1,1.050883412E0,9.763149023E-1,-1.622397780E0
3.166424218E1,1.041296005E0,5.049353242E-1,3.334277868E-1
3.191537133E1,-2.700978041E0,-2.266350031E0,1.412008047E0
3.216628685E1,-6.636597514E-1,-2.130528986E-1,2.002697140E-1
3.241741600E1,2.001631975E0,3.648530841E-1,7.052050829E-1
3.266830101E1,-1.270860553E0,1.091896072E-1,-1.049285457E-1
3.291918158E1,1.272991002E-1,-1.470064998E0,1.800296903E-1
3.317018866E1,2.028796196E0,8.788431883E-1,-5.560680628E-1
3.342110419E1,-1.704955816E0,1.177117229E-1,3.728425503E-1
3.367220282E1,-4.016047120E-1,-2.074069977E0,7.515440583E-1
3.392348456E1,2.393649340E0,1.727326274E0,-3.570766449E0
3.417452216E1,-1.078580260E0,-3.195793182E-2,7.787083387E-1
3.442565131E1,-1.431715488E0,-1.933987617E0,9.193232059E-1
3.467687201E1,1.168595076E0,1.841309667E0,-1.948368669E0
3.492784857E1,1.145691872E0,9.747169614E-1,1.257012039E-1
3.517864203E1,-1.505218625E0,-1.506816626E0,1.381647944E0
3.542964911E1,1.508414507E0,1.956358194E0,-2.935336113E0
3.568062567E1,9.624664187E-1,1.483913422E0,1.587243974E-1
3.593157172E1,-2.854908705E0,-9.661948681E-1,1.047687650E0
3.618276190E1,7.062703371E-1,1.145159304E-1,-4.277036786E-1
3.643379950E1,1.015197039E0,6.620618701E-1,4.974785149E-1
3.668480658E1,-2.335059643E0,5.054680109E-1,2.229598522E0
3.693599677E1,-1.981391907E-1,-8.202536106E-1,7.723167539E-2
3.718730902E1,2.168345690E0,7.510114312E-1,-1.378452182E0
3.743846869E1,-2.371811390E0,2.897519469E-1,-8.639294505E-1
3.768923163E1,-1.014131784E0,-2.057025671E0,1.634115696E0
3.794042182E1,1.517469168E0,2.009621382E0,-2.802178144E0
3.819133734E1,-1.089765549E0,7.115966678E-1,9.022790194E-1
3.844246649E1,-1.415203810E0,-1.886050701E0,1.450890183E0
3.869365668E1,2.064482450E0,8.394283652E-1,-3.023220539E0
3.894499945E1,6.146575809E-1,4.564658105E-1,1.390170157E-1
3.919612860E1,-1.221858382E0,-1.565938711E0,1.748098969E0
3.944716620E1,2.061286688E0,9.315737486E-1,-2.620018005E0
3.969820380E1,6.242449880E-1,1.071123362E0,-1.107875034E-1
