"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.863207881E2,-3.195793368E-3,-2.663161140E-3,2.663161140E-3
2.865712763E2,1.118527725E-2,-5.326322280E-4,-4.793690052E-3
2.868218562E2,1.384843793E-2,-1.171790902E-2,-1.864212751E-2
2.870722529E2,-2.663161140E-3,-4.793690052E-3,-9.587380104E-3
2.873226496E2,-7.989482954E-3,-1.384843793E-2,7.456851192E-3
2.875729243E2,-6.924218964E-3,-5.858954508E-3,9.587380104E-3
2.878234126E2,-5.326322280E-4,-3.195793368E-3,5.858954508E-3
2.880738398E2,7.456851192E-3,-6.391586736E-3,-2.769687586E-2
2.883243586E2,-1.225054078E-2,-9.054748341E-3,6.391586736E-3
2.885748469E2,1.384843793E-2,1.704423130E-2,5.858954508E-3
2.888255488E2,1.597896684E-3,1.278317347E-2,7.989482954E-3
2.890758540E2,3.728425596E-3,1.438106969E-2,1.171790902E-2
2.893263117E2,-1.171790902E-2,-1.171790902E-2,-3.728425596E-3
2.895768610E2,-9.587380104E-3,-4.207794741E-2,-2.769687586E-2
2.898275019E2,-7.989482954E-3,-3.195793368E-3,3.728425596E-3
2.900782038E2,-4.793690052E-3,-5.326322280E-4,2.130528912E-3
2.903286921E2,-9.054748341E-3,9.054748341E-3,-9.054748341E-3
2.905790888E2,0.000000000E0,1.065264456E-3,-6.391586736E-3
2.908295161E2,9.054748341E-3,-1.171790902E-2,-8.522115648E-3
2.910799738E2,-2.663161233E-2,-4.793690052E-3,-2.130528912E-3
2.913304621E2,1.012001187E-2,-2.130528912E-3,-6.391586736E-3
2.915809199E2,-2.663161140E-3,-3.728425596E-3,1.597896591E-2
2.918314997E2,1.597896684E-3,-7.456851192E-3,-1.065264456E-2
2.920820490E2,3.195793368E-3,0.000000000E0,9.054748341E-3
2.923326899E2,1.704423130E-2,-2.663161140E-3,-2.663161140E-3
2.925832392E2,-2.929477207E-2,-1.704423130E-2,-4.261057824E-3
2.928340937E2,3.302319720E-2,-4.314320907E-2,-2.130528912E-2
2.930844294E2,-1.864212751E-2,-6.924218964E-3,-1.225054078E-2
2.933349177E2,5.326322280E-3,7.989482954E-3,1.065264456E-2
2.935854975E2,-6.924218964E-3,-1.225054078E-2,4.793690052E-3
2.938361994E2,7.456851192E-3,6.924218964E-3,-1.171790902E-2
2.940865962E2,4.261057824E-3,1.597896684E-3,-1.438106969E-2
2.943371150E2,-4.101268202E-2,-1.065264456E-2,-1.544633508E-2
2.945875422E2,5.326322280E-4,5.326322280E-4,-9.054748341E-3
2.948380305E2,8.522115648E-3,-2.663161140E-3,7.989482954E-3
2.950884882E2,7.989482954E-3,4.261057824E-3,-7.989482954E-3
2.953390070E2,1.171790902E-2,-1.065264456E-3,-1.065264456E-2
2.955892817E2,1.225054078E-2,2.769687586E-2,3.728425596E-3
2.958398615E2,-5.326322280E-4,3.728425596E-3,1.065264456E-2
2.960902277E2,4.261057824E-3,-1.597896684E-3,6.391586736E-3
2.963408381E2,-7.456851192E-3,2.663161140E-3,3.195793368E-3
2.965912653E2,-1.118527725E-2,2.130528912E-3,-3.728425596E-3
2.968418452E2,-2.130528912E-3,2.077265643E-2,5.326322280E-3
2.970922419E2,-3.195793368E-3,-1.065264456E-2,0.000000000E0
2.973429438E2,0.000000000E0,-1.438106969E-2,-1.597896684E-3
2.975935847E2,-1.012001187E-2,-6.924218964E-3,-7.456851192E-3
2.978439814E2,1.597896684E-3,-2.183792181E-2,-1.970739290E-2
2.980945307E2,-4.261057824E-3,-1.012001187E-2,5.326322280E-3
2.983449580E2,-6.391586736E-3,-4.261057824E-3,-2.663161140E-3
2.985955073E2,1.651159860E-2,9.054748341E-3,-2.130528912E-3
2.988460566E2,3.195793368E-3,-1.012001187E-2,-1.331580617E-2
2.990965144E2,-1.384843793E-2,-3.195793368E-3,-1.278317347E-2
2.993472163E2,-4.261057824E-3,1.331580617E-2,0.000000000E0
2.995976435E2,1.597896684E-3,4.261057824E-3,6.924218964E-3
2.998482234E2,1.012001187E-2,1.384843793E-2,8.522115648E-3
