"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.483805117E2,2.142000008E1,2.165999985E1,-4.055999756E1
1.486351198E2,2.135999870E1,2.189999962E1,-4.007999802E1
1.488895754E2,2.100000000E1,2.285999870E1,-4.086000061E1
1.491441836E2,2.171999931E1,2.279999924E1,-3.984000015E1
1.493984255E2,2.081999969E1,2.268000031E1,-4.121999741E1
1.496528200E2,2.135999870E1,2.273999977E1,-4.002000046E1
1.499072756E2,2.147999954E1,2.219999886E1,-4.068000031E1
1.501615786E2,2.147999954E1,2.219999886E1,-4.007999802E1
1.504161867E2,2.076000023E1,2.207999992E1,-4.025999832E1
1.506704592E2,2.118000031E1,2.292000008E1,-4.086000061E1
1.509250368E2,2.165999985E1,2.255999947E1,-4.079999924E1
1.511796145E2,2.129999924E1,2.202000046E1,-4.079999924E1
1.514343447E2,2.147999954E1,2.213999939E1,-4.079999924E1
1.516887697E2,2.147999954E1,2.303999901E1,-4.115999985E1
1.519432253E2,2.153999901E1,2.351999855E1,-4.086000061E1
1.521977724E2,2.147999954E1,2.135999870E1,-4.139999771E1
1.524521975E2,2.081999969E1,2.310000038E1,-4.050000000E1
1.527065615E2,2.111999893E1,2.226000023E1,-4.127999878E1
1.529610476E2,2.135999870E1,2.255999947E1,-4.104000092E1
1.532155947E2,2.093999863E1,2.297999954E1,-4.134000015E1
1.534700197E2,2.093999863E1,2.261999893E1,-4.152000046E1
1.537244448E2,2.147999954E1,2.226000023E1,-4.061999893E1
1.539789309E2,2.123999977E1,2.268000031E1,-4.121999741E1
1.542333559E2,2.105999947E1,2.195999908E1,-4.025999832E1
1.544876894E2,2.118000031E1,2.243999863E1,-4.157999802E1
1.547422365E2,2.081999969E1,2.292000008E1,-4.109999847E1
1.549966616E2,2.111999893E1,2.250000000E1,-4.068000031E1
1.552512697E2,2.069999886E1,2.273999977E1,-4.073999786E1
1.555057558E2,2.100000000E1,2.237999916E1,-4.068000031E1
1.557601503E2,2.129999924E1,2.268000031E1,-4.079999924E1
1.560146975E2,2.057999992E1,2.226000023E1,-4.181999969E1
1.562690615E2,2.165999985E1,2.297999954E1,-4.073999786E1
1.565234560E2,2.184000015E1,2.268000031E1,-4.115999985E1
1.567777590E2,2.039999962E1,2.250000000E1,-4.091999817E1
1.570321840E2,2.160000038E1,2.351999855E1,-4.061999893E1
1.572865481E2,2.069999886E1,2.310000038E1,-4.031999969E1
1.575410341E2,2.135999870E1,2.285999870E1,-4.115999985E1
1.577956118E2,2.142000008E1,2.292000008E1,-4.091999817E1
1.580501284E2,2.142000008E1,2.310000038E1,-4.157999802E1
1.583045229E2,2.105999947E1,2.237999916E1,-4.109999847E1
1.585589785E2,2.093999863E1,2.237999916E1,-4.050000000E1
1.588133120E2,2.010000038E1,2.231999969E1,-4.134000015E1
1.590677675E2,1.979999924E1,2.250000000E1,-4.211999893E1
1.593221926E2,2.034000015E1,2.345999908E1,-4.073999786E1
1.595765871E2,1.992000008E1,2.279999924E1,-4.127999878E1
1.598309816E2,2.063999939E1,2.357999992E1,-4.218000031E1
1.600855593E2,2.010000038E1,2.376000023E1,-4.097999954E1
1.603400759E2,1.955999947E1,2.243999863E1,-4.170000076E1
1.605944399E2,2.069999886E1,2.334000015E1,-4.175999832E1
1.608490175E2,2.039999962E1,2.292000008E1,-4.193999863E1
1.611033376E2,1.997999954E1,2.303999901E1,-4.152000046E1
1.613578237E2,2.129999924E1,2.315999985E1,-4.073999786E1
1.616123708E2,2.081999969E1,2.255999947E1,-4.229999924E1
1.618668263E2,1.992000008E1,2.292000008E1,-4.157999802E1
1.621213124E2,2.076000023E1,2.268000031E1,-4.163999939E1
1.623756154E2,1.985999870E1,2.334000015E1,-4.127999878E1
1.626301930E2,2.052000046E1,2.334000015E1,-4.175999832E1
1.628849233E2,2.087999916E1,2.321999931E1,-4.193999863E1
1.631394399E2,2.093999863E1,2.363999939E1,-4.254000092E1
1.633939565E2,2.069999886E1,2.339999962E1,-4.104000092E1
1.636486257E2,2.015999985E1,2.243999863E1,-4.163999939E1
1.639030812E2,2.045999908E1,2.279999924E1,-4.134000015E1
1.641575673E2,1.961999893E1,2.327999878E1,-4.193999863E1
1.644119618E2,1.973999977E1,2.327999878E1,-4.104000092E1
1.646665090E2,1.992000008E1,2.334000015E1,-4.157999802E1
1.649207814E2,1.961999893E1,2.279999924E1,-4.121999741E1
1.651751149E2,2.087999916E1,2.303999901E1,-4.115999985E1
1.654295094E2,2.045999908E1,2.231999969E1,-4.145999908E1
1.656840871E2,2.003999901E1,2.250000000E1,-4.104000092E1
1.659386342E2,2.105999947E1,2.255999947E1,-4.205999756E1
1.661930898E2,2.010000038E1,2.334000015E1,-4.163999939E1
1.664476064E2,2.027999878E1,2.393999863E1,-4.157999802E1
1.667021535E2,2.069999886E1,2.261999893E1,-4.097999954E1
1.669566091E2,2.003999901E1,2.315999985E1,-4.134000015E1
1.672110341E2,2.105999947E1,2.369999886E1,-4.073999786E1
1.674654592E2,2.052000046E1,2.231999969E1,-4.181999969E1
1.677199147E2,2.039999962E1,2.381999969E1,-4.139999771E1
1.679745534E2,2.021999931E1,2.363999939E1,-4.109999847E1
1.682291310E2,2.003999901E1,2.321999931E1,-4.200000000E1
1.684835256E2,2.093999863E1,2.310000038E1,-4.157999802E1
1.687379201E2,2.034000015E1,2.297999954E1,-4.139999771E1
1.689923146E2,2.021999931E1,2.279999924E1,-4.157999802E1
1.692467702E2,2.069999886E1,2.345999908E1,-4.223999786E1
1.695012868E2,2.057999992E1,2.357999992E1,-4.200000000E1
1.697556813E2,2.010000038E1,2.376000023E1,-4.152000046E1
1.700101369E2,2.057999992E1,2.369999886E1,-4.104000092E1
1.702646230E2,2.010000038E1,2.345999908E1,-4.055999756E1
1.705191091E2,1.961999893E1,2.334000015E1,-4.043999863E1
1.707736562E2,1.943999863E1,2.339999962E1,-4.109999847E1
1.710282033E2,2.052000046E1,2.303999901E1,-4.097999954E1
1.712826894E2,1.992000008E1,2.351999855E1,-4.109999847E1
1.715372060E2,2.021999931E1,2.327999878E1,-4.097999954E1
1.717916310E2,2.027999878E1,2.250000000E1,-4.091999817E1
1.720460561E2,2.087999916E1,2.297999954E1,-4.134000015E1
1.723006337E2,2.142000008E1,2.345999908E1,-4.109999847E1
1.725551503E2,2.100000000E1,2.268000031E1,-4.115999985E1
1.728094533E2,2.063999939E1,2.327999878E1,-4.145999908E1
1.730639089E2,2.081999969E1,2.381999969E1,-4.139999771E1
1.733184560E2,2.027999878E1,2.273999977E1,-4.152000046E1
1.735729421E2,2.034000015E1,2.315999985E1,-4.055999756E1
1.738273671E2,2.021999931E1,2.297999954E1,-4.079999924E1
1.740818837E2,2.021999931E1,2.261999893E1,-4.121999741E1
1.743362477E2,2.093999863E1,2.273999977E1,-4.079999924E1
1.745907948E2,2.057999992E1,2.237999916E1,-4.079999924E1
1.748455556E2,2.034000015E1,2.268000031E1,-4.139999771E1
1.751000417E2,2.069999886E1,2.321999931E1,-4.079999924E1
1.753545888E2,1.979999924E1,2.231999969E1,-4.139999771E1
1.756091054E2,1.973999977E1,2.250000000E1,-4.157999802E1
1.758636525E2,2.087999916E1,2.279999924E1,-4.175999832E1
1.761181386E2,2.100000000E1,2.376000023E1,-4.109999847E1
1.763725942E2,2.142000008E1,2.303999901E1,-4.079999924E1
1.766270803E2,1.961999893E1,2.279999924E1,-4.055999756E1
1.768815663E2,2.010000038E1,2.400000000E1,-4.115999985E1
1.771361440E2,2.045999908E1,2.351999855E1,-4.097999954E1
1.773906911E2,1.997999954E1,2.345999908E1,-4.109999847E1
1.776450856E2,2.034000015E1,2.334000015E1,-4.055999756E1
1.778994191E2,2.045999908E1,2.292000008E1,-4.121999741E1
1.781537831E2,2.034000015E1,2.292000008E1,-3.977999878E1
1.784083913E2,2.052000046E1,2.315999985E1,-4.068000031E1
1.786626332E2,2.147999954E1,2.351999855E1,-4.079999924E1
1.789172109E2,2.039999962E1,2.237999916E1,-4.121999741E1
1.791717275E2,2.081999969E1,2.237999916E1,-4.104000092E1
1.794261525E2,2.063999939E1,2.357999992E1,-4.104000092E1
1.796806996E2,2.081999969E1,2.303999901E1,-4.091999817E1
1.799353688E2,2.052000046E1,2.292000008E1,-4.121999741E1
1.801897634E2,2.087999916E1,2.339999962E1,-4.121999741E1
1.804441884E2,2.129999924E1,2.381999969E1,-4.050000000E1
1.806984914E2,2.076000023E1,2.273999977E1,-4.157999802E1
1.809529164E2,2.010000038E1,2.327999878E1,-4.205999756E1
1.812073415E2,2.021999931E1,2.292000008E1,-4.086000061E1
1.814618581E2,2.076000023E1,2.255999947E1,-4.157999802E1
1.817164052E2,2.027999878E1,2.315999985E1,-4.068000031E1
1.819708913E2,2.063999939E1,2.315999985E1,-4.104000092E1
1.822253469E2,2.010000038E1,2.315999985E1,-4.079999924E1
1.824797414E2,2.052000046E1,2.273999977E1,-4.181999969E1
1.827342580E2,2.039999962E1,2.255999947E1,-3.984000015E1
1.829886830E2,2.069999886E1,2.285999870E1,-4.079999924E1
1.832429250E2,2.003999901E1,2.279999924E1,-4.157999802E1
1.834973500E2,1.997999954E1,2.303999901E1,-4.068000031E1
1.837517446E2,2.076000023E1,2.447999954E1,-4.043999863E1
1.840062306E2,2.003999901E1,2.207999992E1,-4.181999969E1
1.842607778E2,1.973999977E1,2.339999962E1,-4.073999786E1
1.845152638E2,2.069999886E1,2.363999939E1,-4.068000031E1
1.847696279E2,2.021999931E1,2.363999939E1,-4.109999847E1
1.850241750E2,1.997999954E1,2.345999908E1,-4.091999817E1
1.852787526E2,2.039999962E1,2.334000015E1,-4.055999756E1
1.855333913E2,2.069999886E1,2.321999931E1,-4.086000061E1
1.857879384E2,2.057999992E1,2.268000031E1,-4.134000015E1
1.860424550E2,2.093999863E1,2.303999901E1,-4.134000015E1
1.862970021E2,2.069999886E1,2.297999954E1,-4.097999954E1
1.865515492E2,2.045999908E1,2.315999985E1,-4.134000015E1
1.868059438E2,2.052000046E1,2.442000008E1,-4.109999847E1
1.870604909E2,2.045999908E1,2.315999985E1,-4.104000092E1
1.873150380E2,2.100000000E1,2.285999870E1,-4.079999924E1
1.875697072E2,2.052000046E1,2.429999924E1,-4.170000076E1
1.878242238E2,2.081999969E1,2.334000015E1,-4.218000031E1
1.880788320E2,2.087999916E1,2.303999901E1,-4.127999878E1
1.883335011E2,2.015999985E1,2.243999863E1,-4.086000061E1
1.885878652E2,1.979999924E1,2.285999870E1,-4.134000015E1
1.888423207E2,2.087999916E1,2.231999969E1,-4.073999786E1
1.890968068E2,2.081999969E1,2.297999954E1,-4.097999954E1
1.893512929E2,2.135999870E1,2.268000031E1,-4.061999893E1
1.896057485E2,2.129999924E1,2.231999969E1,-4.061999893E1
1.898602345E2,2.069999886E1,2.327999878E1,-4.127999878E1
1.901146596E2,2.069999886E1,2.231999969E1,-4.115999985E1
1.903692067E2,2.034000015E1,2.334000015E1,-4.127999878E1
1.906237538E2,2.087999916E1,2.237999916E1,-4.134000015E1
1.908783925E2,2.057999992E1,2.327999878E1,-4.086000061E1
1.911328481E2,2.111999893E1,2.213999939E1,-4.055999756E1
1.913872426E2,2.069999886E1,2.237999916E1,-4.218000031E1
1.916415456E2,2.057999992E1,2.357999992E1,-4.043999863E1
1.918957538E2,2.100000000E1,2.237999916E1,-4.121999741E1
1.921503009E2,2.057999992E1,2.297999954E1,-4.073999786E1
1.924046954E2,1.997999954E1,2.310000038E1,-4.139999771E1
1.926592425E2,1.961999893E1,2.303999901E1,-4.043999863E1
1.929137897E2,1.979999924E1,2.315999985E1,-4.073999786E1
1.931682452E2,2.052000046E1,2.279999924E1,-4.086000061E1
1.934227923E2,1.973999977E1,2.268000031E1,-4.157999802E1
1.936774615E2,2.076000023E1,2.292000008E1,-4.134000015E1
1.939320087E2,2.021999931E1,2.219999886E1,-4.145999908E1
1.941865253E2,2.118000031E1,2.268000031E1,-4.134000015E1
1.944410113E2,2.052000046E1,2.226000023E1,-4.115999985E1
1.946955279E2,2.100000000E1,2.334000015E1,-4.104000092E1
1.949500751E2,2.021999931E1,2.315999985E1,-4.127999878E1
1.952047748E2,2.069999886E1,2.231999969E1,-4.037999725E1
1.954592914E2,1.973999977E1,2.226000023E1,-4.097999954E1
1.957136554E2,2.076000023E1,2.226000023E1,-4.152000046E1
1.959681109E2,2.010000038E1,2.184000015E1,-4.121999741E1
1.962224444E2,2.118000031E1,2.273999977E1,-4.025999832E1
1.964768085E2,2.027999878E1,2.243999863E1,-4.134000015E1
1.967314471E2,2.076000023E1,2.351999855E1,-4.043999863E1
1.969860248E2,1.961999893E1,2.231999969E1,-3.989999771E1
1.972404193E2,2.153999901E1,2.303999901E1,-4.086000061E1
1.974948443E2,2.063999939E1,2.268000031E1,-4.037999725E1
1.977492389E2,2.052000046E1,2.321999931E1,-4.025999832E1
1.980037860E2,2.045999908E1,2.250000000E1,-4.139999771E1
1.982584552E2,1.992000008E1,2.285999870E1,-4.134000015E1
1.985128802E2,2.027999878E1,2.297999954E1,-4.061999893E1
1.987673358E2,1.992000008E1,2.273999977E1,-4.091999817E1
1.990218219E2,2.015999985E1,2.219999886E1,-4.091999817E1
1.992762775E2,2.100000000E1,2.279999924E1,-4.157999802E1
1.995308551E2,2.039999962E1,2.243999863E1,-4.157999802E1
1.997853412E2,1.973999977E1,2.268000031E1,-4.043999863E1
2.000397662E2,2.105999947E1,2.310000038E1,-4.127999878E1
2.002942828E2,2.063999939E1,2.250000000E1,-4.139999771E1
2.005486468E2,2.076000023E1,2.213999939E1,-4.163999939E1
2.008032550E2,2.135999870E1,2.303999901E1,-4.121999741E1
2.010576190E2,2.021999931E1,2.207999992E1,-4.073999786E1
2.013120746E2,2.021999931E1,2.292000008E1,-4.163999939E1
2.015667132E2,2.063999939E1,2.261999893E1,-4.152000046E1
2.018212909E2,2.093999863E1,2.321999931E1,-4.091999817E1
2.020758380E2,2.087999916E1,2.213999939E1,-4.091999817E1
2.023303546E2,2.057999992E1,2.303999901E1,-4.115999985E1
2.025849628E2,2.118000031E1,2.327999878E1,-4.020000076E1
2.028392657E2,2.010000038E1,2.195999908E1,-4.061999893E1
2.030937518E2,2.027999878E1,2.261999893E1,-4.121999741E1
2.033481463E2,1.968000031E1,2.250000000E1,-4.139999771E1
2.036026629E2,1.973999977E1,2.261999893E1,-4.145999908E1
2.038572101E2,2.118000031E1,2.273999977E1,-4.055999756E1
2.041117572E2,1.979999924E1,2.202000046E1,-4.025999832E1
2.043662128E2,2.069999886E1,2.279999924E1,-4.139999771E1
2.046206378E2,2.027999878E1,2.285999870E1,-4.043999863E1
2.048751239E2,2.087999916E1,2.351999855E1,-4.170000076E1
2.051297626E2,2.069999886E1,2.292000008E1,-4.163999939E1
2.053841876E2,2.057999992E1,2.279999924E1,-4.139999771E1
2.056388263E2,1.997999954E1,2.243999863E1,-4.061999893E1
2.058934344E2,2.010000038E1,2.339999962E1,-4.025999832E1
2.061478900E2,2.093999863E1,2.237999916E1,-4.091999817E1
2.064023456E2,2.010000038E1,2.219999886E1,-4.073999786E1
2.066568011E2,2.021999931E1,2.250000000E1,-4.091999817E1
2.069114093E2,2.057999992E1,2.226000023E1,-4.068000031E1
2.071659564E2,2.081999969E1,2.285999870E1,-4.002000046E1
2.074205340E2,2.057999992E1,2.243999863E1,-4.043999863E1
2.076751727E2,2.123999977E1,2.351999855E1,-4.073999786E1
2.079296588E2,1.979999924E1,2.189999962E1,-4.139999771E1
2.081842364E2,2.057999992E1,2.165999985E1,-4.073999786E1
2.084386310E2,2.003999901E1,2.189999962E1,-4.152000046E1
2.086930865E2,2.118000031E1,2.327999878E1,-4.055999756E1
2.089474505E2,2.039999962E1,2.160000038E1,-4.097999954E1
2.092018756E2,1.997999954E1,2.303999901E1,-3.965999985E1
2.094565448E2,2.093999863E1,2.231999969E1,-4.157999802E1
2.097110919E2,1.992000008E1,2.226000023E1,-4.097999954E1
2.099655475E2,2.087999916E1,2.268000031E1,-4.163999939E1
2.102199725E2,2.034000015E1,2.213999939E1,-4.139999771E1
2.104747027E2,2.093999863E1,2.237999916E1,-4.109999847E1
2.107291888E2,2.057999992E1,2.213999939E1,-4.002000046E1
2.109836444E2,2.105999947E1,2.219999886E1,-4.050000000E1
2.112380084E2,2.135999870E1,2.279999924E1,-3.984000015E1
2.114924335E2,2.081999969E1,2.273999977E1,-4.073999786E1
2.117467975E2,1.955999947E1,2.453999901E1,-4.145999908E1
2.120011615E2,2.039999962E1,2.297999954E1,-4.050000000E1
2.122556171E2,2.052000046E1,2.255999947E1,-4.091999817E1
2.125101642E2,2.010000038E1,2.165999985E1,-4.050000000E1
2.127647113E2,2.045999908E1,2.243999863E1,-3.984000015E1
2.130191974E2,2.003999901E1,2.219999886E1,-4.020000076E1
2.132736835E2,2.052000046E1,2.273999977E1,-4.061999893E1
2.135282916E2,2.034000015E1,2.207999992E1,-4.055999756E1
2.137827167E2,2.069999886E1,2.195999908E1,-4.086000061E1
2.140372027E2,2.027999878E1,2.303999901E1,-4.104000092E1
2.142915668E2,2.111999893E1,2.268000031E1,-4.073999786E1
2.145460834E2,2.105999947E1,2.255999947E1,-4.091999817E1
2.148005389E2,2.045999908E1,2.250000000E1,-4.097999954E1
2.150549029E2,2.142000008E1,2.237999916E1,-4.068000031E1
2.153093890E2,2.063999939E1,2.297999954E1,-4.109999847E1
2.155639056E2,2.118000031E1,2.285999870E1,-4.007999802E1
2.158183917E2,2.105999947E1,2.189999962E1,-4.037999725E1
2.160728473E2,2.118000031E1,2.315999985E1,-4.097999954E1
2.163273028E2,2.165999985E1,2.231999969E1,-4.104000092E1
2.165819110E2,1.973999977E1,2.165999985E1,-4.073999786E1
2.168365802E2,2.063999939E1,2.237999916E1,-4.050000000E1
2.170910663E2,2.034000015E1,2.273999977E1,-4.121999741E1
2.173455829E2,2.027999878E1,2.160000038E1,-4.013999939E1
2.176000690E2,2.057999992E1,2.250000000E1,-4.031999969E1
2.178545245E2,2.135999870E1,2.243999863E1,-4.091999817E1
2.181089191E2,2.087999916E1,2.226000023E1,-4.031999969E1
2.183633136E2,2.045999908E1,2.160000038E1,-4.091999817E1
2.186177386E2,2.057999992E1,2.243999863E1,-4.086000061E1
2.188721332E2,2.034000015E1,2.237999916E1,-4.139999771E1
2.191268024E2,2.057999992E1,2.243999863E1,-4.127999878E1
2.193812579E2,2.010000038E1,2.237999916E1,-4.134000015E1
2.196358356E2,2.195999908E1,2.310000038E1,-4.157999802E1
2.198903216E2,2.027999878E1,2.315999985E1,-4.134000015E1
2.201448688E2,2.015999985E1,2.160000038E1,-4.145999908E1
2.203994159E2,1.979999924E1,2.268000031E1,-4.091999817E1
2.206541766E2,2.081999969E1,2.321999931E1,-4.127999878E1
2.209085406E2,1.950000000E1,2.310000038E1,-4.079999924E1
2.211629962E2,2.034000015E1,2.261999893E1,-4.043999863E1
2.214176044E2,2.027999878E1,2.268000031E1,-4.104000092E1
2.216719684E2,2.021999931E1,2.237999916E1,-4.043999863E1
2.219265155E2,1.973999977E1,2.184000015E1,-4.079999924E1
2.221809100E2,1.895999908E1,2.184000015E1,-4.121999741E1
2.224352841E2,2.069999886E1,2.231999969E1,-4.013999939E1
2.226897092E2,1.997999954E1,2.202000046E1,-4.175999832E1
2.229441953E2,2.063999939E1,2.279999924E1,-4.134000015E1
2.231986203E2,2.118000031E1,2.226000023E1,-4.104000092E1
2.234531064E2,2.057999992E1,2.292000008E1,-4.109999847E1
2.237076535E2,1.961999893E1,2.297999954E1,-4.061999893E1
2.239620480E2,2.045999908E1,2.219999886E1,-4.104000092E1
2.242165341E2,2.027999878E1,2.279999924E1,-4.134000015E1
2.244709592E2,2.021999931E1,2.250000000E1,-4.109999847E1
2.247254758E2,2.135999870E1,2.327999878E1,-4.013999939E1
2.249800534E2,2.063999939E1,2.189999962E1,-4.025999832E1
2.252346616E2,2.010000038E1,2.165999985E1,-4.104000092E1
2.254889645E2,2.069999886E1,2.250000000E1,-4.115999985E1
2.257436642E2,2.147999954E1,2.285999870E1,-4.025999832E1
2.259982419E2,2.003999901E1,2.250000000E1,-4.073999786E1
2.262526975E2,1.926000023E1,2.310000038E1,-3.971999741E1
2.265071530E2,2.034000015E1,2.255999947E1,-4.055999756E1
2.267618527E2,1.997999954E1,2.250000000E1,-4.097999954E1
2.270162778E2,1.950000000E1,2.207999992E1,-4.050000000E1
2.272708859E2,2.003999901E1,2.285999870E1,-4.079999924E1
2.275254330E2,2.039999962E1,2.255999947E1,-4.061999893E1
2.277798581E2,2.021999931E1,2.226000023E1,-4.079999924E1
2.280344052E2,2.015999985E1,2.273999977E1,-4.127999878E1
2.282889829E2,1.979999924E1,2.231999969E1,-4.073999786E1
2.285435300E2,2.087999916E1,2.123999977E1,-3.995999908E1
2.287979245E2,2.069999886E1,2.303999901E1,-4.073999786E1
2.290524411E2,2.076000023E1,2.345999908E1,-4.037999725E1
2.293070187E2,2.010000038E1,2.297999954E1,-4.145999908E1
2.295615048E2,2.076000023E1,2.339999962E1,-4.086000061E1
2.298159299E2,2.076000023E1,2.310000038E1,-4.073999786E1
2.300704465E2,2.021999931E1,2.310000038E1,-4.079999924E1
2.303250241E2,1.997999954E1,2.226000023E1,-4.104000092E1
2.305796933E2,2.027999878E1,2.231999969E1,-3.984000015E1
2.308343625E2,2.010000038E1,2.334000015E1,-4.121999741E1
2.310889096E2,2.003999901E1,2.273999977E1,-4.025999832E1
2.313432431E2,2.021999931E1,2.268000031E1,-3.995999908E1
2.315978207E2,2.076000023E1,2.327999878E1,-4.037999725E1
2.318521848E2,2.081999969E1,2.189999962E1,-4.097999954E1
2.321066098E2,2.052000046E1,2.310000038E1,-4.086000061E1
2.323610959E2,2.052000046E1,2.334000015E1,-4.031999969E1
2.326156125E2,1.979999924E1,2.243999863E1,-4.152000046E1
2.328699765E2,1.968000031E1,2.334000015E1,-3.995999908E1
2.331243710E2,2.081999969E1,2.231999969E1,-3.995999908E1
2.333791318E2,1.997999954E1,2.202000046E1,-4.002000046E1
2.336336484E2,2.003999901E1,2.285999870E1,-4.043999863E1
2.338882260E2,1.992000008E1,2.285999870E1,-4.043999863E1
2.341427121E2,2.039999962E1,2.243999863E1,-4.079999924E1
2.343972287E2,2.034000015E1,2.213999939E1,-4.115999985E1
2.346516537E2,2.003999901E1,2.207999992E1,-4.104000092E1
2.349062924E2,2.063999939E1,2.177999878E1,-4.020000076E1
2.351607480E2,2.069999886E1,2.285999870E1,-4.037999725E1
2.354153561E2,1.997999954E1,2.310000038E1,-4.073999786E1
2.356699643E2,2.063999939E1,2.273999977E1,-4.079999924E1
2.359243588E2,1.992000008E1,2.292000008E1,-3.971999741E1
2.361788144E2,1.926000023E1,2.243999863E1,-4.079999924E1
2.364331479E2,1.943999863E1,2.297999954E1,-4.086000061E1
2.366876035E2,2.081999969E1,2.237999916E1,-4.127999878E1
2.369420285E2,2.045999908E1,2.273999977E1,-4.031999969E1
2.371964841E2,2.069999886E1,2.237999916E1,-4.104000092E1
2.374509702E2,2.105999947E1,2.321999931E1,-4.152000046E1
2.377055173E2,1.979999924E1,2.327999878E1,-4.145999908E1
2.379600949E2,1.973999977E1,2.250000000E1,-4.068000031E1
2.382145200E2,2.034000015E1,2.250000000E1,-4.104000092E1
2.384688535E2,2.057999992E1,2.268000031E1,-4.020000076E1
2.387233395E2,2.039999962E1,2.268000031E1,-4.025999832E1
2.389781308E2,2.034000015E1,2.339999962E1,-4.121999741E1
2.392326169E2,2.057999992E1,2.255999947E1,-4.109999847E1
2.394871335E2,1.992000008E1,2.310000038E1,-4.109999847E1
2.397415891E2,2.021999931E1,2.255999947E1,-4.086000061E1
2.399960446E2,2.021999931E1,2.297999954E1,-4.109999847E1
2.402505917E2,2.045999908E1,2.189999962E1,-4.091999817E1
2.405051389E2,2.027999878E1,2.297999954E1,-4.079999924E1
2.407595944E2,2.015999985E1,2.285999870E1,-4.031999969E1
2.410140500E2,1.997999954E1,2.292000008E1,-4.139999771E1
2.412686276E2,2.027999878E1,2.237999916E1,-3.984000015E1
2.415229916E2,2.034000015E1,2.237999916E1,-4.097999954E1
2.417772946E2,2.021999931E1,2.202000046E1,-4.043999863E1
2.420318417E2,1.979999924E1,2.292000008E1,-4.031999969E1
2.422863583E2,2.076000023E1,2.255999947E1,-4.002000046E1
2.425408139E2,2.052000046E1,2.339999962E1,-4.013999939E1
2.427953915E2,2.015999985E1,2.207999992E1,-4.086000061E1
2.430499692E2,1.997999954E1,2.255999947E1,-4.104000092E1
2.433045773E2,2.100000000E1,2.315999985E1,-4.145999908E1
2.435590939E2,2.052000046E1,2.219999886E1,-4.127999878E1
2.438135190E2,1.985999870E1,2.292000008E1,-3.918000031E1
2.440681577E2,1.973999977E1,2.285999870E1,-4.127999878E1
2.443226132E2,1.992000008E1,2.279999924E1,-4.134000015E1
2.445769772E2,2.015999985E1,2.231999969E1,-4.013999939E1
2.448313107E2,1.943999863E1,2.189999962E1,-4.002000046E1
2.450859189E2,2.093999863E1,2.243999863E1,-4.086000061E1
2.453403134E2,2.081999969E1,2.219999886E1,-4.109999847E1
2.455946774E2,2.087999916E1,2.255999947E1,-4.055999756E1
2.458491330E2,2.087999916E1,2.255999947E1,-4.043999863E1
2.461034360E2,2.105999947E1,2.292000008E1,-4.025999832E1
2.463580136E2,2.003999901E1,2.105999947E1,-3.954000092E1
2.466125302E2,2.069999886E1,2.207999992E1,-4.061999893E1
2.468668942E2,2.147999954E1,2.219999886E1,-4.031999969E1
2.471212277E2,2.118000031E1,2.273999977E1,-4.097999954E1
2.473755917E2,2.063999939E1,2.261999893E1,-4.020000076E1
2.476302609E2,2.076000023E1,2.321999931E1,-4.091999817E1
2.478848996E2,2.063999939E1,2.207999992E1,-4.031999969E1
2.481394467E2,2.052000046E1,2.243999863E1,-4.031999969E1
2.483939328E2,2.052000046E1,2.213999939E1,-4.013999939E1
2.486484494E2,2.081999969E1,2.273999977E1,-3.995999908E1
2.489029355E2,2.045999908E1,2.292000008E1,-4.086000061E1
2.491574521E2,2.039999962E1,2.363999939E1,-4.020000076E1
2.494119382E2,2.057999992E1,2.219999886E1,-4.002000046E1
2.496664548E2,2.039999962E1,2.219999886E1,-4.121999741E1
2.499209103E2,2.100000000E1,2.202000046E1,-3.984000015E1
2.501752744E2,1.985999870E1,2.189999962E1,-4.061999893E1
2.504298520E2,2.100000000E1,2.153999901E1,-4.068000031E1
2.506843686E2,2.057999992E1,2.184000015E1,-4.043999863E1
2.509387631E2,2.057999992E1,2.226000023E1,-4.061999893E1
2.511933102E2,2.063999939E1,2.189999962E1,-3.965999985E1
2.514476743E2,2.027999878E1,2.160000038E1,-4.002000046E1
2.517021603E2,2.057999992E1,2.268000031E1,-3.941999817E1
2.519566464E2,2.100000000E1,2.243999863E1,-4.115999985E1
2.522111325E2,1.931999969E1,2.177999878E1,-4.007999802E1
2.524655270E2,1.979999924E1,2.231999969E1,-4.050000000E1
2.527200131E2,2.076000023E1,2.219999886E1,-4.013999939E1
2.529744382E2,2.111999893E1,2.189999962E1,-4.061999893E1
2.532287883E2,2.003999901E1,2.213999939E1,-4.007999802E1
2.534832744E2,2.027999878E1,2.171999931E1,-4.020000076E1
2.537376689E2,2.069999886E1,2.219999886E1,-4.037999725E1
2.539920940E2,2.052000046E1,2.255999947E1,-3.995999908E1
2.542464580E2,2.045999908E1,2.189999962E1,-4.086000061E1
2.545008831E2,2.015999985E1,2.231999969E1,-4.061999893E1
2.547554607E2,2.076000023E1,2.273999977E1,-3.995999908E1
2.550099773E2,2.057999992E1,2.315999985E1,-4.073999786E1
2.552644023E2,2.081999969E1,2.160000038E1,-4.073999786E1
2.555189189E2,1.979999924E1,2.189999962E1,-4.079999924E1
